Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
910211,SW_PSE_NUM,COUNTRY,DOM,AMR,YEAR,Americas,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,97 800,97800.0,,,Region: National; Method: Literature review and multiplier; Source: Plan Estratégico Nacional 2015-2018 basado en el estudio de Kerrigan (2004),2025-03-20T10:50:26.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6489855,SW_PSE_NUM,COUNTRY,GTM,AMR,YEAR,Americas,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,86 824,86824.0,,,Region: National; Methods: Projected from the census and enumeration results from 2010; Source: Projected from the Estimación del tamaño de poblaciones en mayor riesgo y vulnerabilidad al VIH: hombres que tienen sexo con hombres y trabajadoras sexuales en seis ciudades de Guatemala using the XII Censo Nacional de Población y VII de Vivienda,2025-03-20T10:50:26.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
664618,SW_PSE_NUM,COUNTRY,ESP,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,70 300,70300.0,,,Region: National ; Source: Encuesta Nacional de Salud Sexual 2009. Ministerio de Sanidad y Política social en colaboración con el Centro de Investigaciones Sociológicas,2025-03-20T10:50:26.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6508908,SW_PSE_NUM,COUNTRY,ETH,AFR,YEAR,Africa,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,19 300,19300.0,,,Region: Major cities in all regions (Addis Ababa Adama Asosa Bahi Dar Dire Dawa Gambella Harar Jigjiga Mekelle and Semera-Iogia); Method: Capture-recapture and unique object multiplier,2025-03-20T10:50:26.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
746223,SW_PSE_NUM,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,66 000,66000.0,,,Region: National; Method: Unique object multiplier; service multiplier;  successive sampling size estimation (SS-PSE); Wisdom of Crowds; key informants and NGOs' best guess,2025-03-20T10:50:26.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
9707943,SW_PSE_NUM,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,4900,4900.0,,,Region: Two cities; Method: Multiplier,2025-03-20T10:50:26.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6667317,SW_PSE_NUM,COUNTRY,SRB,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,3900,3900.0,,,Region: National; Method: Indirect method/multiplier and extrapolation; Source: http://www.batut.org.rs/download/publikacije/Prevalencija%20populacija%20pod%20povecanim%20rizikom%20od%20HIV-a.pdf,2025-03-20T10:50:26.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
8612283,SW_PSE_NUM,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,34 400,34400.0,,,Region: National; Method: % of female adulta population; Source: Behavioral Sentinel Survey 2012,2025-03-20T10:50:26.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
8662808,SW_PSE_NUM,COUNTRY,LSO,AFR,YEAR,Africa,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,7500,7500.0,,,Region: Maseru Leribe Mafeteng & Butha Buthe; Method: Service multiplier Unique Object  Literature SS-PSE(RDS-A) Unique event & Consensus approach-Modified Delphi  ; Source: Preliminary Results of the Lesotho Integrated Biological and Behavioral Surveillance Survey 2018,2025-03-20T10:50:26.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
158435,SW_PSE_NUM,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,85 500,85500.0,,,Region: National; Method: Mapping and population growth;,2025-03-20T10:50:26.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
4121582,SW_PSE_NUM,COUNTRY,BEN,AFR,YEAR,Africa,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,12 800,12800.0,,,Region: National; Method: Mapping,2025-03-20T10:50:26.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
7472578,SW_PSE_NUM,COUNTRY,TGO,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,11 700,11700.0,,,Region: Lomé Commune Maritime Plateaux Centrale Kara et Savanes; Method: Programmatic mapping; Source: Etude sur la Cartographie programmatique chez les populations clés du Togo (PS HSH UDI et détenus),2025-03-20T10:50:26.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
2028659,SW_PSE_NUM,COUNTRY,COL,AMR,YEAR,Americas,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,336 700,336700.0,,,Region: National; Method: Expert's opinion;,2025-03-20T10:50:26.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
3970269,SW_PSE_NUM,COUNTRY,AZE,EUR,YEAR,Europe,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,31 900,31900.0,,,Region: National; Method: Service multiplier Unique Object  Literature SS-PSE(RDS-A) Unique event & Consensus approach-Modified Delphi,2025-03-20T10:50:26.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
222039,SW_PSE_NUM,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,86 000,86000.0,,,Region: National; Method: AEM; Source: Estimated data taken from AEM file for modelling purpose.,2025-03-20T10:50:26.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
4736281,SW_PSE_NUM,COUNTRY,SEN,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,20 800,20800.0,,,Region: National; Method: Capture-recapture,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
3312484,SW_PSE_NUM,COUNTRY,COM,AFR,YEAR,Africa,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,1000,1000.0,,,Region: National; Method: Programmatic mapping; Source: Cartographie et Estimation de la taille des TS et HSH en Union des Comores,2025-03-20T10:50:26.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
8764481,SW_PSE_NUM,COUNTRY,BWA,AFR,YEAR,Africa,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,4200,4200.0,,,Region: Kasane Gaborone and Francistown; Method: TLS,2025-03-20T10:50:26.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
1770246,SW_PSE_NUM,COUNTRY,NIC,AMR,YEAR,Americas,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,17 600,17600.0,,,Region: National; Method: Expert opinion based on actions of subrecipients; Source: Secretaría Técnica de CONISIDA,2025-03-20T10:50:26.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
671301,SW_PSE_NUM,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,161 800,161800.0,,,Region: 22 districts; Method: Unknown; Source: Mapping and Size Estimation of Key Populations and HIV Risk Behaviors in Bangladesh 2023,2025-03-20T10:50:26.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
4463561,SW_PSE_NUM,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,127 700,127700.0,,,Region: National; Method: Unique object multiplier service multiplier two-factor capture-recapture  and successive sampling population size estimations (SS-PSE); Source: 2023 Key Population Size Estimates,2025-03-20T10:50:26.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
9372888,SW_PSE_NUM,COUNTRY,COL,AMR,YEAR,Americas,,2021,,,,,,DATASOURCE,DATASOURCE_GAM,248 000,248000.0,,,Region: National; Methods: % of female adult population; Source: Proyecciones DANE 2021 a partir de la Encuesta Nacional de Demografía y Salud 2015.,2025-03-20T10:50:26.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
4210597,SW_PSE_NUM,COUNTRY,SYC,AFR,YEAR,Africa,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,600,600.0,,,Region: Main island Mahe; Method: Unique object multiplier,2025-03-20T10:50:26.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
9087522,SW_PSE_NUM,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,67 300,67300.0,,,Region: National; Method: Mapping,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6122318,SW_PSE_NUM,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,278 000,278000.0,,,"Region: National; Methods: Multiple regression models; Source: Technical Report ""Size Estimates of Population at Risk of HIV Infection in Indonesia 2020"" Ministry of Health",2025-03-20T10:50:26.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6261897,SW_PSE_NUM,COUNTRY,JAM,AMR,YEAR,Americas,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,19 689,19689.0,,,Region: National; Methods: Wisdom of the crowd and service multiplier; Source: 2017 KAPB ETC,2025-03-20T10:50:26.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
9664417,SW_PSE_NUM,COUNTRY,RWA,AFR,YEAR,Africa,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,13 700,13700.0,,,Region: National; Method: Capture - recapture; Source: Female sex workers population size estimation in Rwanda,2025-03-20T10:50:26.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
2066810,SW_PSE_NUM,COUNTRY,TJK,EUR,YEAR,Europe,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,18 444,18444.0,,,Region: National; Methods: Multiplier; Source: Оценка численности работников секса в рамках проведенного интегрированного биоповеденческого исследования в 2022 году.,2025-03-20T10:50:26.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
3932556,SW_PSE_NUM,COUNTRY,LBR,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,163 100,163100.0,,,Region: 9 counties (Montserrado Grand Bassa Grand Gedeh Maryland River Gee Bong Bomi Margibi and Nimba Counties); Method:  Median of wisdom of crowds unique object multiplier social events and SS-PSE; Source: Liberia Size Estimate 2017,2025-03-20T10:50:26.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6934000,SW_PSE_NUM,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,138 000,138000.0,,,Region: National; Method: NSUM,2025-03-20T10:50:26.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
2263277,SW_PSE_NUM,COUNTRY,MWI,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,31 200,31200.0,,,Region: National; Method: PLACE,2025-03-20T10:50:26.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
9259064,SW_PSE_NUM,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,85 000,85000.0,,,Region: National; Method: Capture-recapture multiplier mapping and extrapolation,2025-03-20T10:50:26.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
8391564,SW_PSE_NUM,COUNTRY,MUS,AFR,YEAR,Africa,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,6200,6200.0,,,Region: National; Method: Mapping; Source: Programmatic Mapping & Size Estimation of KEY POPULATIONS in MAURITIUS,2025-03-20T10:50:26.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
1764164,SW_PSE_NUM,COUNTRY,SLE,AFR,YEAR,Africa,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,240 000,240000.0,,,Region: National; Method: Census and enumeration; Source: POPULATION SIZE ESTIMATION OF KEY POPULATIONS AUGUST 2013,2025-03-20T10:50:26.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
3097884,SW_PSE_NUM,COUNTRY,BFA,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,21 900,21900.0,,,Region: National; Method: PLACE,2025-03-20T10:50:26.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6401824,SW_PSE_NUM,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,75 000,75000.0,,,Region: National; Method: Modified Delphi service multiplier unique object multiplier SSPSE capture-recapture and mapping,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
89166,SW_PSE_NUM,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,600,600.0,,,Region: National; Methods: Literature review Desk review of program data Delphi Method Stakeholder Mapping Primary and Secondary Key Informant Mapping Mapping with Census and Enumeration Reverse Tracking Correction Service Multiplier Unique Object Multiplier Event Multiplier Wisdom of the Crowd Method Capture-Recapture Method Multiple Sample Capture-Recapture and Sequential Sampling Method; Source: Key Population size estimation study 2020,2025-03-20T10:50:26.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6972006,SW_PSE_NUM,COUNTRY,GUY,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,5300,5300.0,,,Region: National; Method: PLACE prgroamme data census wisdom of the crowds and expert opinion; Source: IBBS,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
721468,SW_PSE_NUM,COUNTRY,URY,AMR,YEAR,Americas,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,7800,7800.0,,,Region: National; Method: % of adult population,2025-03-20T10:50:26.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
4920108,SW_PSE_NUM,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2021,,,,,,DATASOURCE,DATASOURCE_GAM,229 400,229400.0,,,Region: National; Methods: Mapping Program multiplier Extrapolation and projection; Source: Projected based on the 2015 Size Estimation,2025-03-20T10:50:26.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
9974018,SW_PSE_NUM,COUNTRY,LAO,WPR,YEAR,Western Pacific,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,16 000,16000.0,,,Region: National; Method: AEM; Source: AEM,2025-03-20T10:50:26.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
10151347,SW_PSE_NUM,COUNTRY,ECU,AMR,YEAR,Americas,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,55 500,55500.0,,,Region: National; Method: % of adult population,2025-03-20T10:50:26.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
2889106,SW_PSE_NUM,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,212 500,212500.0,,,Region: National; Method: Capture-recapture and mapping; Source: Report on POPULATION SIZE ESTIMATION OF FSW AND MSM IN FIVE CITIES IN SUDAN,2025-03-20T10:50:26.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
7992779,SW_PSE_NUM,COUNTRY,HTI,AMR,YEAR,Americas,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,87 600,87600.0,,,Region: Cap-Haitien / Carrefour / Cayes / Gonaives / Hinche / jacmel / Ouanaminthe / Pétiion-Ville / Saint-Marc; Method: Unique object SS-RDS hotspot and programmatic mapping; Source: Enquête IBBS 2023,2025-03-20T10:50:26.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
8581495,SW_PSE_NUM,COUNTRY,CMR,AFR,YEAR,Africa,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,126 433,126433.0,,,Region: National; Methods: Consensus; Source: KP workbook 2022,2025-03-20T10:50:26.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
1814849,SW_PSE_NUM,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,5600,5600.0,,,Region: National; Method: Mapping size estimated and triangulation;,2025-03-20T10:50:26.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
7219454,SW_PSE_NUM,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,52 338,52338.0,,,Region: National; Methods: Unique object multiplier service multiplier SS-PSE stakeholder consultation and consensus; Source: Female Entertainment Workers IBBS 2022 using RDS in 9 provinces,2025-03-20T10:50:26.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
7473225,SW_PSE_NUM,COUNTRY,GNB,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,3200,3200.0,,,Region: National; Method: % of female adult population,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
1569090,SW_PSE_NUM,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,734 200,734200.0,,,Region: National ; Source: Programme data,2025-03-20T10:50:26.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
2725370,SW_PSE_NUM,COUNTRY,CZE,EUR,YEAR,Europe,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,13 000,13000.0,,,Region: National; Method: TLS; Source: NGO Bliss without risk,2025-03-20T10:50:26.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
6839157,SW_PSE_NUM,COUNTRY,STP,AFR,YEAR,Africa,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,100,100.0,,,Region: National; Method: Sentinel surveillance,2025-03-20T10:50:26.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
3983225,SW_PSE_NUM,COUNTRY,ZMB,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,18 000,18000.0,,,Region: Lusaka Ndola Kapiri Mposhi Livingstone solwezi  KitweMongu Mansa & Chipata; Method: Mapping and enumeration; Source: Formative assessment of HIV risk and size estimation using census and enumeration methods among key populations most at risk of HIV in Zambia,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
9646114,SW_PSE_NUM,COUNTRY,SWZ,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,4000,4000.0,,,Region: Mbabane/Manzini Corridor Lavumisa Piggs Peak and Nhlangano; Method: Unique object service multiplier and NSUM; Source: Characterizing the HIV Prevention and Treatment Needs among Key Populations including Men who Have Sex with Men and Female Sex Workers in Swaziland: From Evidence to Action June 2015,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
5305348,SW_PSE_NUM,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,1400,1400.0,,,Region: Port Vila; Method: Capture‐recapture; Source: Vanuatu Integrated Bio‐Behavioural Survey and Population Size Estimation with Female Sex Workers in Port Vila Vanuatu 2011,2025-03-20T10:50:26.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
8936602,SW_PSE_NUM,COUNTRY,ZWE,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,40 500,40500.0,,,Region: National; Method: Unique object multiplier Census Respondent driven sampling survey and service multiplier method,2025-03-20T10:50:26.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
4217485,SW_PSE_NUM,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,152 600,152600.0,,,Region: National; Method: Mapping program multiplier and extrapolation; Source: National Statistics Office (NSO) Census,2025-03-20T10:50:26.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
1714147,SW_PSE_NUM,COUNTRY,NLD,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,25 000,25000.0,,,Region: National; Method: Surveys and registries,2025-03-20T10:50:26.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Sex workers: Population size estimate (number)
